Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,graph,datetime,date,day_of_year,week,month,hour,edge_type,source_node_type,source_node_type_name,target_node_type,target_node_type_name
585212,6,625756,23646474,5.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,q1_graph2,2025-10-01 16:27:54,2025-10-01,274,40,10,16,travels_to,1,person,5,country
639051,0,629627,23700163,1.0,,,,,,,q1_graph2,2025-10-02 07:22:43,2025-10-02,275,40,10,7,email,1,person,1,person
639051,0,477138,23764735,1.0,,,,,,,q1_graph2,2025-10-03 01:18:55,2025-10-03,276,40,10,1,email,1,person,1,person
629627,1,477138,23795795,1.0,4.0,3.0,-1.16067,-162.983,-24.7171,-111.474,q1_graph2,2025-10-03 09:56:35,2025-10-03,276,40,10,9,phone,1,person,1,person
639051,1,629627,23822681,1.0,3.0,4.0,-25.422,-111.678,-1.16067,-162.983,q1_graph2,2025-10-03 17:24:41,2025-10-03,276,40,10,17,phone,1,person,1,person
629627,1,602912,23842037,1.0,4.0,1.0,-1.16067,-162.983,-28.3801,-9.46184,q1_graph2,2025-10-03 22:47:17,2025-10-03,276,40,10,22,phone,1,person,1,person
629627,1,477138,23881840,1.0,4.0,3.0,-1.16067,-162.983,-24.7171,-111.474,q1_graph2,2025-10-04 09:50:40,2025-10-04,277,40,10,9,phone,1,person,1,person
629627,0,639051,23885449,1.0,,,,,,,q1_graph2,2025-10-04 10:50:49,2025-10-04,277,40,10,10,email,1,person,1,person
599441,6,625756,23905674,2.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,q1_graph2,2025-10-04 16:27:54,2025-10-04,277,40,10,16,travels_to,1,person,5,country
639051,0,477138,24039351,1.0,,,,,,,q1_graph2,2025-10-06 05:35:51,2025-10-06,279,41,10,5,email,1,person,1,person
477138,1,629627,24088607,1.0,3.0,4.0,-24.7171,-111.474,-1.16067,-162.983,q1_graph2,2025-10-06 19:16:47,2025-10-06,279,41,10,19,phone,1,person,1,person
477138,1,629627,24287043,1.0,3.0,4.0,-24.7171,-111.474,-1.16067,-162.983,q1_graph2,2025-10-09 02:24:03,2025-10-09,282,41,10,2,phone,1,person,1,person
629627,0,477138,24303471,1.0,,,,,,,q1_graph2,2025-10-09 06:57:51,2025-10-09,282,41,10,6,email,1,person,1,person
477138,1,639051,24308317,1.0,3.0,3.0,-24.7171,-111.474,-25.422,-111.678,q1_graph2,2025-10-09 08:18:37,2025-10-09,282,41,10,8,phone,1,person,1,person
629627,0,639051,24390893,1.0,,,,,,,q1_graph2,2025-10-10 07:14:53,2025-10-10,283,41,10,7,email,1,person,1,person
629627,1,534449,25070537,1.0,4.0,2.0,-1.16067,-162.983,-24.0127,90.9734,q1_graph2,2025-10-18 04:02:17,2025-10-18,291,42,10,4,phone,1,person,1,person
572413,0,629627,25077063,1.0,,,,,,,q1_graph2,2025-10-18 05:51:03,2025-10-18,291,42,10,5,email,1,person,1,person
572413,0,505965,25078145,1.0,,,,,,,q1_graph2,2025-10-18 06:09:05,2025-10-18,291,42,10,6,email,1,person,1,person
629627,1,515794,25080322,1.0,4.0,4.0,-1.16067,-162.983,6.71518,-165.251,q1_graph2,2025-10-18 06:45:22,2025-10-18,291,42,10,6,phone,1,person,1,person
505965,0,629627,25080457,1.0,,,,,,,q1_graph2,2025-10-18 06:47:37,2025-10-18,291,42,10,6,email,1,person,1,person
505965,0,515794,25082206,1.0,,,,,,,q1_graph2,2025-10-18 07:16:46,2025-10-18,291,42,10,7,email,1,person,1,person
629627,1,515794,25082444,1.0,4.0,4.0,-1.16067,-162.983,6.71518,-165.251,q1_graph2,2025-10-18 07:20:44,2025-10-18,291,42,10,7,phone,1,person,1,person
505965,0,515794,25083330,1.0,,,,,,,q1_graph2,2025-10-18 07:35:30,2025-10-18,291,42,10,7,email,1,person,1,person
629627,1,505965,25085370,1.0,4.0,4.0,-1.16067,-162.983,-3.88606,-166.186,q1_graph2,2025-10-18 08:09:30,2025-10-18,291,42,10,8,phone,1,person,1,person
629627,1,515794,25088201,1.0,4.0,4.0,-1.16067,-162.983,6.71518,-165.251,q1_graph2,2025-10-18 08:56:41,2025-10-18,291,42,10,8,phone,1,person,1,person
572413,0,629627,25088973,1.0,,,,,,,q1_graph2,2025-10-18 09:09:33,2025-10-18,291,42,10,9,email,1,person,1,person
629627,1,505965,25090157,1.0,4.0,4.0,-1.16067,-162.983,-3.88606,-166.186,q1_graph2,2025-10-18 09:29:17,2025-10-18,291,42,10,9,phone,1,person,1,person
505965,0,515794,25090730,1.0,,,,,,,q1_graph2,2025-10-18 09:38:50,2025-10-18,291,42,10,9,email,1,person,1,person
572413,0,505965,25096246,1.0,,,,,,,q1_graph2,2025-10-18 11:10:46,2025-10-18,291,42,10,11,email,1,person,1,person
629627,1,505965,25096422,1.0,4.0,4.0,-1.16067,-162.983,-3.88606,-166.186,q1_graph2,2025-10-18 11:13:42,2025-10-18,291,42,10,11,phone,1,person,1,person
629627,1,505965,25096676,1.0,4.0,4.0,-1.16067,-162.983,-3.88606,-166.186,q1_graph2,2025-10-18 11:17:56,2025-10-18,291,42,10,11,phone,1,person,1,person
629627,1,515794,25099662,1.0,4.0,4.0,-1.16067,-162.983,6.71518,-165.251,q1_graph2,2025-10-18 12:07:42,2025-10-18,291,42,10,12,phone,1,person,1,person
572413,0,629627,25102198,1.0,,,,,,,q1_graph2,2025-10-18 12:49:58,2025-10-18,291,42,10,12,email,1,person,1,person
515794,0,505965,25106307,1.0,,,,,,,q1_graph2,2025-10-18 13:58:27,2025-10-18,291,42,10,13,email,1,person,1,person
585212,6,509607,25115274,6.0,2.0,4.0,-22.0,91.0,1.0,-165.0,q1_graph2,2025-10-18 16:27:54,2025-10-18,291,42,10,16,travels_to,1,person,5,country
572413,0,515794,25119654,1.0,,,,,,,q1_graph2,2025-10-18 17:40:54,2025-10-18,291,42,10,17,email,1,person,1,person
505965,0,515794,25120036,1.0,,,,,,,q1_graph2,2025-10-18 17:47:16,2025-10-18,291,42,10,17,email,1,person,1,person
629627,0,505965,25122396,1.0,,,,,,,q1_graph2,2025-10-18 18:26:36,2025-10-18,291,42,10,18,email,1,person,1,person
629627,0,515794,25124906,1.0,,,,,,,q1_graph2,2025-10-18 19:08:26,2025-10-18,291,42,10,19,email,1,person,1,person
534449,0,544615,25126176,1.0,,,,,,,q1_graph2,2025-10-18 19:29:36,2025-10-18,291,42,10,19,email,1,person,1,person
629627,1,534449,25126426,1.0,4.0,2.0,-1.16067,-162.983,-24.0127,90.9734,q1_graph2,2025-10-18 19:33:46,2025-10-18,291,42,10,19,phone,1,person,1,person
629627,0,505965,25127032,1.0,,,,,,,q1_graph2,2025-10-18 19:43:52,2025-10-18,291,42,10,19,email,1,person,1,person
629627,0,505965,25127974,1.0,,,,,,,q1_graph2,2025-10-18 19:59:34,2025-10-18,291,42,10,19,email,1,person,1,person
629627,1,505965,25128416,1.0,4.0,4.0,-1.16067,-162.983,-3.88606,-166.186,q1_graph2,2025-10-18 20:06:56,2025-10-18,291,42,10,20,phone,1,person,1,person
629627,1,505965,25129688,1.0,4.0,4.0,-1.16067,-162.983,-3.88606,-166.186,q1_graph2,2025-10-18 20:28:08,2025-10-18,291,42,10,20,phone,1,person,1,person
629627,0,515794,25129964,1.0,,,,,,,q1_graph2,2025-10-18 20:32:44,2025-10-18,291,42,10,20,email,1,person,1,person
572413,0,505965,25130068,1.0,,,,,,,q1_graph2,2025-10-18 20:34:28,2025-10-18,291,42,10,20,email,1,person,1,person
572413,0,505965,25135544,1.0,,,,,,,q1_graph2,2025-10-18 22:05:44,2025-10-18,291,42,10,22,email,1,person,1,person
505965,0,629627,25138706,1.0,,,,,,,q1_graph2,2025-10-18 22:58:26,2025-10-18,291,42,10,22,email,1,person,1,person
505965,0,515794,25138948,1.0,,,,,,,q1_graph2,2025-10-18 23:02:28,2025-10-18,291,42,10,23,email,1,person,1,person
505965,0,629627,25139645,1.0,,,,,,,q1_graph2,2025-10-18 23:14:05,2025-10-18,291,42,10,23,email,1,person,1,person
505965,0,629627,25139950,1.0,,,,,,,q1_graph2,2025-10-18 23:19:10,2025-10-18,291,42,10,23,email,1,person,1,person
629627,1,515794,25142976,1.0,4.0,4.0,-1.16067,-162.983,6.71518,-165.251,q1_graph2,2025-10-19 00:09:36,2025-10-19,292,42,10,0,phone,1,person,1,person
629627,1,505965,25145869,1.0,4.0,4.0,-1.16067,-162.983,-3.88606,-166.186,q1_graph2,2025-10-19 00:57:49,2025-10-19,292,42,10,0,phone,1,person,1,person
515794,0,629627,25150110,1.0,,,,,,,q1_graph2,2025-10-19 02:08:30,2025-10-19,292,42,10,2,email,1,person,1,person
572413,0,515794,25150124,1.0,,,,,,,q1_graph2,2025-10-19 02:08:44,2025-10-19,292,42,10,2,email,1,person,1,person
629627,1,534449,25152027,1.0,4.0,2.0,-1.16067,-162.983,-24.0127,90.9734,q1_graph2,2025-10-19 02:40:27,2025-10-19,292,42,10,2,phone,1,person,1,person
505965,0,629627,25153698,1.0,,,,,,,q1_graph2,2025-10-19 03:08:18,2025-10-19,292,42,10,3,email,1,person,1,person
505965,0,629627,25154779,1.0,,,,,,,q1_graph2,2025-10-19 03:26:19,2025-10-19,292,42,10,3,email,1,person,1,person
544615,0,534449,25156869,1.0,,,,,,,q1_graph2,2025-10-19 04:01:09,2025-10-19,292,42,10,4,email,1,person,1,person
534449,1,544615,25157304,1.0,2.0,2.0,-24.0127,90.9734,-20.6565,91.7841,q1_graph2,2025-10-19 04:08:24,2025-10-19,292,42,10,4,phone,1,person,1,person
534449,0,629627,25165451,1.0,,,,,,,q1_graph2,2025-10-19 06:24:11,2025-10-19,292,42,10,6,email,1,person,1,person
534449,1,629627,25169659,1.0,2.0,4.0,-24.0127,90.9734,-1.16067,-162.983,q1_graph2,2025-10-19 07:34:19,2025-10-19,292,42,10,7,phone,1,person,1,person
629627,1,544615,25237137,1.0,4.0,2.0,-1.16067,-162.983,-20.6565,91.7841,q1_graph2,2025-10-20 02:18:57,2025-10-20,293,43,10,2,phone,1,person,1,person
534449,0,629627,25271522,1.0,,,,,,,q1_graph2,2025-10-20 11:52:02,2025-10-20,293,43,10,11,email,1,person,1,person
534449,1,629627,25295649,1.0,2.0,4.0,-24.0127,90.9734,-1.16067,-162.983,q1_graph2,2025-10-20 18:34:09,2025-10-20,293,43,10,18,phone,1,person,1,person
534449,1,629627,25297793,1.0,2.0,4.0,-24.0127,90.9734,-1.16067,-162.983,q1_graph2,2025-10-20 19:09:53,2025-10-20,293,43,10,19,phone,1,person,1,person
544615,0,629627,25301697,1.0,,,,,,,q1_graph2,2025-10-20 20:14:57,2025-10-20,293,43,10,20,email,1,person,1,person
544615,0,629627,25342520,1.0,,,,,,,q1_graph2,2025-10-21 07:35:20,2025-10-21,294,43,10,7,email,1,person,1,person
534449,0,544615,25374490,1.0,,,,,,,q1_graph2,2025-10-21 16:28:10,2025-10-21,294,43,10,16,email,1,person,1,person
544615,0,629627,25401849,1.0,,,,,,,q1_graph2,2025-10-22 00:04:09,2025-10-22,295,43,10,0,email,1,person,1,person
534449,1,629627,25414057,1.0,2.0,4.0,-24.0127,90.9734,-1.16067,-162.983,q1_graph2,2025-10-22 03:27:37,2025-10-22,295,43,10,3,phone,1,person,1,person
534449,0,544615,25414331,1.0,,,,,,,q1_graph2,2025-10-22 03:32:11,2025-10-22,295,43,10,3,email,1,person,1,person
534449,0,629627,25436062,1.0,,,,,,,q1_graph2,2025-10-22 09:34:22,2025-10-22,295,43,10,9,email,1,person,1,person
544615,0,534449,25483276,1.0,,,,,,,q1_graph2,2025-10-22 22:41:16,2025-10-22,295,43,10,22,email,1,person,1,person
629627,1,544615,25513507,1.0,4.0,2.0,-1.16067,-162.983,-20.6565,91.7841,q1_graph2,2025-10-23 07:05:07,2025-10-23,296,43,10,7,phone,1,person,1,person
629627,1,534449,25576317,1.0,4.0,2.0,-1.16067,-162.983,-24.0127,90.9734,q1_graph2,2025-10-24 00:31:57,2025-10-24,297,43,10,0,phone,1,person,1,person
534449,1,629627,25588871,1.0,2.0,4.0,-24.0127,90.9734,-1.16067,-162.983,q1_graph2,2025-10-24 04:01:11,2025-10-24,297,43,10,4,phone,1,person,1,person
534034,6,499467,25633674,1.0,1.0,2.0,-29.0,-13.0,-22.0,91.0,q1_graph2,2025-10-24 16:27:54,2025-10-24,297,43,10,16,travels_to,1,person,5,country
585212,6,499467,25633674,1.0,1.0,2.0,-29.0,-13.0,-22.0,91.0,q1_graph2,2025-10-24 16:27:54,2025-10-24,297,43,10,16,travels_to,1,person,5,country
534449,0,544615,25671680,1.0,,,,,,,q1_graph2,2025-10-25 03:01:20,2025-10-25,298,43,10,3,email,1,person,1,person
534449,1,544615,25697695,1.0,2.0,2.0,-24.0127,90.9734,-20.6565,91.7841,q1_graph2,2025-10-25 10:14:55,2025-10-25,298,43,10,10,phone,1,person,1,person
534449,1,629627,25701216,1.0,2.0,4.0,-24.0127,90.9734,-1.16067,-162.983,q1_graph2,2025-10-25 11:13:36,2025-10-25,298,43,10,11,phone,1,person,1,person
629627,6,499467,25720074,1.0,1.0,2.0,-29.0,-13.0,-22.0,91.0,q1_graph2,2025-10-25 16:27:54,2025-10-25,298,43,10,16,travels_to,1,person,5,country
534034,6,509607,25720074,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,q1_graph2,2025-10-25 16:27:54,2025-10-25,298,43,10,16,travels_to,1,person,5,country
534449,1,629627,25731350,1.0,2.0,4.0,-24.0127,90.9734,-1.16067,-162.983,q1_graph2,2025-10-25 19:35:50,2025-10-25,298,43,10,19,phone,1,person,1,person
534449,1,629627,25732566,1.0,2.0,4.0,-24.0127,90.9734,-1.16067,-162.983,q1_graph2,2025-10-25 19:56:06,2025-10-25,298,43,10,19,phone,1,person,1,person
544615,0,534449,25748798,1.0,,,,,,,q1_graph2,2025-10-26 00:26:38,2025-10-26,299,43,10,0,email,1,person,1,person
629627,1,534449,25775624,1.0,4.0,2.0,-1.16067,-162.983,-24.0127,90.9734,q1_graph2,2025-10-26 07:53:44,2025-10-26,299,43,10,7,phone,1,person,1,person
544615,0,534449,25824899,1.0,,,,,,,q1_graph2,2025-10-26 21:34:59,2025-10-26,299,43,10,21,email,1,person,1,person
534449,0,629627,25866331,1.0,,,,,,,q1_graph2,2025-10-27 09:05:31,2025-10-27,300,44,10,9,email,1,person,1,person
629627,1,544615,25867283,1.0,4.0,2.0,-1.16067,-162.983,-20.6565,91.7841,q1_graph2,2025-10-27 09:21:23,2025-10-27,300,44,10,9,phone,1,person,1,person
534449,1,544615,25869591,1.0,2.0,2.0,-24.0127,90.9734,-20.6565,91.7841,q1_graph2,2025-10-27 09:59:51,2025-10-27,300,44,10,9,phone,1,person,1,person
629627,1,544615,25877029,1.0,4.0,2.0,-1.16067,-162.983,-20.6565,91.7841,q1_graph2,2025-10-27 12:03:49,2025-10-27,300,44,10,12,phone,1,person,1,person
534449,1,544615,25963428,1.0,2.0,2.0,-24.0127,90.9734,-20.6565,91.7841,q1_graph2,2025-10-28 12:03:48,2025-10-28,301,44,10,12,phone,1,person,1,person
534449,1,544615,25969258,1.0,2.0,2.0,-24.0127,90.9734,-20.6565,91.7841,q1_graph2,2025-10-28 13:40:58,2025-10-28,301,44,10,13,phone,1,person,1,person
599441,6,499467,25979274,1.0,1.0,2.0,-29.0,-13.0,-22.0,91.0,q1_graph2,2025-10-28 16:27:54,2025-10-28,301,44,10,16,travels_to,1,person,5,country
534449,1,629627,25982184,1.0,2.0,4.0,-24.0127,90.9734,-1.16067,-162.983,q1_graph2,2025-10-28 17:16:24,2025-10-28,301,44,10,17,phone,1,person,1,person
544615,0,534449,25995369,1.0,,,,,,,q1_graph2,2025-10-28 20:56:09,2025-10-28,301,44,10,20,email,1,person,1,person
534449,1,544615,26004350,1.0,2.0,2.0,-24.0127,90.9734,-20.6565,91.7841,q1_graph2,2025-10-28 23:25:50,2025-10-28,301,44,10,23,phone,1,person,1,person
534449,1,629627,26069795,1.0,2.0,4.0,-24.0127,90.9734,-1.16067,-162.983,q1_graph2,2025-10-29 17:36:35,2025-10-29,302,44,10,17,phone,1,person,1,person
544615,0,534449,26094730,1.0,,,,,,,q1_graph2,2025-10-30 00:32:10,2025-10-30,303,44,10,0,email,1,person,1,person
629627,6,509607,26152074,2.0,2.0,4.0,-22.0,91.0,1.0,-165.0,q1_graph2,2025-10-30 16:27:54,2025-10-30,303,44,10,16,travels_to,1,person,5,country
544615,0,534449,26191809,1.0,,,,,,,q1_graph2,2025-10-31 03:30:09,2025-10-31,304,44,10,3,email,1,person,1,person
599441,6,509607,26238474,5.0,2.0,4.0,-22.0,91.0,1.0,-165.0,q1_graph2,2025-10-31 16:27:54,2025-10-31,304,44,10,16,travels_to,1,person,5,country
534449,0,544615,26269047,1.0,,,,,,,q1_graph2,2025-11-01 00:57:27,2025-11-01,305,44,11,0,email,1,person,1,person
534449,0,544615,26277178,1.0,,,,,,,q1_graph2,2025-11-01 03:12:58,2025-11-01,305,44,11,3,email,1,person,1,person
572391,6,509607,26584074,4.0,2.0,4.0,-22.0,91.0,1.0,-165.0,q1_graph2,2025-11-04 16:27:54,2025-11-04,308,45,11,16,travels_to,1,person,5,country
542965,6,509607,26756874,2.0,2.0,4.0,-22.0,91.0,1.0,-165.0,q1_graph2,2025-11-06 16:27:54,2025-11-06,310,45,11,16,travels_to,1,person,5,country
635665,6,625756,27793674,4.0,0.0,3.0,33.0,-41.0,-25.0,-111.0,q1_graph2,2025-11-18 16:27:54,2025-11-18,322,47,11,16,travels_to,1,person,5,country
538892,6,509607,28225674,3.0,2.0,4.0,-22.0,91.0,1.0,-165.0,q1_graph2,2025-11-23 16:27:54,2025-11-23,327,47,11,16,travels_to,1,person,5,country
464459,6,625756,28312074,4.0,0.0,3.0,33.0,-41.0,-25.0,-111.0,q1_graph2,2025-11-24 16:27:54,2025-11-24,328,48,11,16,travels_to,1,person,5,country
568093,6,499467,28657674,5.0,3.0,2.0,-25.0,-111.0,-22.0,91.0,q1_graph2,2025-11-28 16:27:54,2025-11-28,332,48,11,16,travels_to,1,person,5,country
568093,6,625756,29089674,2.0,0.0,3.0,33.0,-41.0,-25.0,-111.0,q1_graph2,2025-12-03 16:27:54,2025-12-03,337,49,12,16,travels_to,1,person,5,country
635665,6,499467,29262474,3.0,3.0,2.0,-25.0,-111.0,-22.0,91.0,q1_graph2,2025-12-05 16:27:54,2025-12-05,339,49,12,16,travels_to,1,person,5,country
464459,6,499467,29780874,5.0,3.0,2.0,-25.0,-111.0,-22.0,91.0,q1_graph2,2025-12-11 16:27:54,2025-12-11,345,50,12,16,travels_to,1,person,5,country
604021,5,630626,31536000,2258.44,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604021,5,536346,31536000,561.5,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
510031,5,604021,31536000,113.92,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
604021,5,520660,31536000,881.17,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
552988,5,604021,31536000,7756.23,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
604021,5,527449,31536000,134.84,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604021,5,459381,31536000,193.22,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604021,5,595298,31536000,355.82,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604021,5,466907,31536000,209.22,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604021,5,577992,31536000,31.35,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604021,5,580426,31536000,132.22,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604021,5,595581,31536000,421.43,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604021,5,616315,31536000,234.74,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604021,5,503701,31536000,176.53,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604021,5,571970,31536000,84.22,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604021,5,644226,31536000,766.83,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604021,5,632961,31536000,92.79,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604021,5,473173,31536000,1234.6,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604021,5,620120,31536000,473.95,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604021,5,575030,31536000,1236.75,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604021,5,621924,31536000,658.78,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
533094,5,640784,31536000,318.41,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
533094,5,630626,31536000,3402.76,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
533094,5,536346,31536000,285.79,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
510031,5,533094,31536000,26.94,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
533094,5,520660,31536000,2267.78,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
552988,5,533094,31536000,25708.9,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
533094,5,567195,31536000,1613.63,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
533094,5,527449,31536000,370.94,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
533094,5,459381,31536000,284.32,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
533094,5,595298,31536000,782.5,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
533094,5,466907,31536000,242.12,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
533094,5,577992,31536000,1395.87,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
533094,5,537281,31536000,497.09,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
533094,5,523927,31536000,1242.83,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
533094,5,616315,31536000,1332.94,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
533094,5,642329,31536000,148.27,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
533094,5,503701,31536000,2402.81,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
533094,5,571970,31536000,78.91,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
533094,5,644226,31536000,924.08,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
533094,5,632961,31536000,110.68,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
533094,5,473173,31536000,1348.11,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
533094,5,620120,31536000,5654.7,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
606043,5,630626,31536000,2361.75,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
606043,5,536346,31536000,499.47,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
510031,5,606043,31536000,22.11,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
606043,5,520660,31536000,1829.16,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
552988,5,606043,31536000,17608.3,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
606043,5,567195,31536000,373.74,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
606043,5,527449,31536000,52.3,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
606043,5,459381,31536000,288.2,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
606043,5,595298,31536000,520.41,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
606043,5,466907,31536000,412.72,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
606043,5,589943,31536000,1457.54,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
606043,5,577992,31536000,804.23,,,,,,,q1_graph2,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
